X,Y,X,Y,wkt_geom,insert_tim,id,license_id,account_nu,site_numbe,legal_name,doing_busi,address,city,state,zip_code,license_co,license_de,license_nu,applicatio,applicat_1,applicat_2,payment_da,conditiona,license_st,expiration,license_ap,date_issue,license__1,license__2,ssa,latitude,longitude,location,geom_3435,time_updat,time_creat,gid,business_a,business_1
-87.71100706,41.91724282,-87.711007060000000,41.917242819999998,Point (-87.71100706299999672 41.9172428210000021),00:36.9,2464692-20160720,2464692,406307,1,"LUCHA COFFEE, LLC",DAMN FINE COFFEE BAR,3317 W ARMITAGE AVE 1ST,CHICAGO,IL,60647,1006,Retail Food Establishment,2464692,ISSUE,,,7/6/16,N,7/20/16,8/15/18,7/19/16,7/20/16,AAI,,,41.917242819999998,-87.711007060000000,,"SRID=3435;POINT(1153625.57577262 1913047.68646209)",10:32.0,10:32.0,871353,Sale of Food Prepared Onsite With Dining Area,781
-87.69965391,41.91757436,-87.699653909999995,41.917574360000003,Point (-87.69965391399999532 41.91757435899999962),00:35.2,2298644-20160316,2445576,386617,1,THE TWO LIONS PUB & GRILL INC.,CAFE PANCHO,2906 W ARMITAGE AVE,CHICAGO,IL,60647,1006,Retail Food Establishment,2298644,RENEW,,,5/6/16,N,3/16/16,3/15/18,5/9/16,5/16/16,AAI,,,41.917574360000003,-87.699653909999995,,"SRID=3435;POINT(1156714.62923201 1913191.12590812)",15:40.0,15:40.0,865805,Preparation of Food and Dining on Premise With Seating,735
-87.68021179,41.91759366,-87.680211790000001,41.917593660000001,Point (-87.68021179299999801 41.91759366400000175),48:28.0,1891826-20170416,2513202,63414,137,STARBUCKS CORPORATION,STARBUCKS COFFEE #14256,2101 W ARMITAGE AVE,CHICAGO,IL,60647,1006,Retail Food Establishment,1891826,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.917593660000001,-87.680211790000001,,"SRID=3435;POINT(1162006.04282935 1913237.85872806)",58:59.0,58:59.0,971956,Retail Sales of Perishable Foods,775
-87.69145787,41.91764973,-87.691457869999994,41.917649730000001,Point (-87.69145787399999392 41.91764973099999736),00:21.3,1975927-20151116,2426587,344334,1,"90 MILES CUBAN CAFE II, INC.",90 MILES CUBAN CAFE,2540 W ARMITAGE AVE,CHICAGO,IL,60647,1006,Retail Food Establishment,1975927,RENEW,,,11/18/15,N,11/16/15,11/15/17,11/18/15,11/19/15,AAI,,,41.917649730000001,-87.691457869999994,,"SRID=3435;POINT(1158945.09959698 1913235.1804257)",10:19.0,10:19.0,853222,Retail Sales of Perishable Foods,775
-87.65341562,41.9179944,-87.653415620000004,41.917994399999998,Point (-87.65341562400000441 41.91799439999999777),48:28.0,23043-20170416,2513122,63414,18,STARBUCKS CORPORATION,STARBUCKS COFFEE #228,1001 W ARMITAGE AVE 1ST,CHICAGO,IL,60614,1006,Retail Food Establishment,23043,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.917994399999998,-87.653415620000004,,"SRID=3435;POINT(1169297.86909508 1913440.5676957)",58:59.0,58:59.0,972025,Retail Sales of Perishable Foods,775
-87.65342198,41.91821388,-87.653421980000005,41.918213880000003,Point (-87.65342197500000054 41.91821388000000326),06:54.9,2304699-20160616,2462525,387532,1,"PQ LINCOLN PARK, INC.",LE PAIN QUOTIDIEN,1000-1002 W ARMITAGE AVE 1,CHICAGO,IL,60614,1475,Consumption on Premises - Incidental Activity,2304699,RENEW,,,7/7/16,N,6/16/16,6/15/18,7/7/16,7/8/16,AAI,,,41.918213880000003,-87.653421980000005,,"SRID=3435;POINT(1169295.50650202 1913520.53281362)",13:23.0,13:23.0,870086,Consumption of Liquor on Premises,638
-87.6970748,41.91821651,-87.697074799999996,41.918216510000001,Point (-87.69707480300000668 41.91821651400000093),00:35.1,2271468-20160616,2462466,383292,1,PREMIER GROUP FG INC.,LA STRADA CAFE,2023 N CALIFORNIA AVE 1 B1,CHICAGO,IL,60647,1006,Retail Food Establishment,2271468,RENEW,,,6/9/16,N,6/16/16,6/15/18,6/9/16,6/10/16,AAI,,,41.918216510000001,-87.697074799999996,,"SRID=3435;POINT(1157414.83708759 1913430.32502538)",13:02.0,13:02.0,867707,Sale of Food Prepared Onsite Without Dining Area,782
-87.63800743,41.91844534,-87.638007430000002,41.918445339999998,Point (-87.63800742700000512 41.91844533599999778),00:03.5,259-20170416,2512094,41,1,"GEJA'S INTERNATIONAL FOODS, INC.",GEJA'S CAFE,340-344 W ARMITAGE AVE LOWER LEVEL,CHICAGO,IL,60614,1475,Consumption on Premises - Incidental Activity,259,RENEW,,,3/10/17,N,4/16/17,4/15/19,3/10/17,3/13/17,AAI,,,41.918445339999998,-87.638007430000002,,"SRID=3435;POINT(1173490.08716476 1913638.51347451)",56:31.0,56:31.0,957524,Consumption of Liquor on Premises,638
-87.64866909,41.91849214,-87.648669089999999,41.918492139999998,Point (-87.64866909399999884 41.91849213799999774),00:38.6,2196170-20161116,2491284,374903,2,INTERURBAN CAFE & PASTRY SHOP LLC,INTERURBAN CAFE & PASTRY SHOP,2008 N HALSTED ST 1REAR,CHICAGO,IL,60614,1006,Retail Food Establishment,2196170,RENEW,,,11/14/16,N,11/16/16,11/15/18,11/14/16,11/15/16,AAI,,,41.918492139999998,-87.648669089999999,,"SRID=3435;POINT(1170588.25360025 1913632.22178993)",56:25.0,56:25.0,882855,Retail Sales of Perishable Foods,775
-87.64868497,41.9189432,-87.648684970000005,41.918943200000001,Point (-87.64868497000000502 41.91894319899999743),43:46.1,1165511-20150516,2386382,3222,2,"GABE'S PLACE, INC.",CAFE BA BA REEBA,2024-2028 N HALSTED ST,CHICAGO,IL,60614,1481,Caterer's Liquor License,1165511,RENEW,,,4/9/15,N,5/16/15,5/15/17,4/9/15,4/10/15,AAI,,,41.918943200000001,-87.648684970000005,,"SRID=3435;POINT(1170582.62054429 1913796.5545946)",05:44.0,05:44.0,132137,Catering of Liquor To Events,630
-87.63453812,41.91907804,-87.634538120000002,41.919078040000002,Point (-87.63453811499999802 41.91907803899999863),00:32.7,1884752-20150916,2413874,68120,1,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,CAFE BRAUER,2021 N STOCKTON DR 1ST #,CHICAGO,IL,60614,1481,Caterer's Liquor License,1884752,RENEW,,,7/15/15,N,9/16/15,9/15/17,7/15/15,7/22/15,AAI,,,41.919078040000002,-87.634538120000002,,"SRID=3435;POINT(1174432.42247728 1913876.74619921)",17:17.0,17:17.0,771023,Catering of Liquor To Events,630
-87.63453812,41.91907804,-87.634538120000002,41.919078040000002,Point (-87.63453811499999802 41.91907803899999863),00:32.7,82247-20150916,2413879,68120,2,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,CAFE BRAUER,2021 N STOCKTON DR 2ND #,CHICAGO,IL,60614,1475,Consumption on Premises - Incidental Activity,82247,RENEW,,,7/15/15,N,9/16/15,9/15/17,7/15/15,7/22/15,AAI,,,41.919078040000002,-87.634538120000002,,"SRID=3435;POINT(1174432.42247728 1913876.74619921)",12:08.0,12:08.0,771662,Consumption of Liquor on Premises,638
-87.6370247,41.92014839,-87.637024699999998,41.920148390000001,Point (-87.63702469700000108 41.92014839299999807),48:28.0,23019-20170416,2513114,63414,6,STARBUCKS CORPORATION,STARBUCKS COFFEE #206,2063 N CLARK ST 1ST,CHICAGO,IL,60614,1006,Retail Food Establishment,23019,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.920148390000001,-87.637024699999998,,"SRID=3435;POINT(1173752.50970971 1914261.28030471)",58:58.0,58:58.0,972062,Retail Sales of Perishable Foods,775
-87.67292078,41.92136586,-87.672920779999998,41.921365860000002,Point (-87.67292078100000197 41.92136586200000181),00:02.9,2065088-20170216,2504216,352612,1,LITTLE BEANS CAFE LLC,LITTLE BEANS CAFE,1803-1809 W WEBSTER AVE 1ST,CHICAGO,IL,60614,1006,Retail Food Establishment,2065088,RENEW,,,2/8/17,N,2/16/17,2/15/19,2/8/17,2/9/17,AAI,,,41.921365860000002,-87.672920779999998,,"SRID=3435;POINT(1163979.81627651 1914627.64925696)",57:30.0,57:30.0,930357,Retail Sales of Perishable Foods,775
-87.66456513,41.92158137,-87.664565130000000,41.921581369999998,Point (-87.66456512899999609 41.9215813730000022),00:31.9,2458106-20160502,2458106,405113,1,"CORNERSTONE CAFE - LINCOLN PARK, INCORPORATED",CORNERSTONE CAFE - LINCOLN PARK,2200-2202 N CLYBOURN AVE GROUND,CHICAGO,IL,60614,1006,Retail Food Establishment,2458106,ISSUE,,,4/1/16,N,5/2/16,5/15/18,4/29/16,5/2/16,AAI,,,41.921581369999998,-87.664565130000000,,"SRID=3435;POINT(1166253.18726247 1914723.80505878)",16:19.0,16:19.0,864327,Sale of Food Prepared Onsite With Dining Area,781
-87.69548143,41.92161436,-87.695481430000001,41.921614360000000,Point (-87.69548142899999732 41.92161436199999969),00:33.0,1045614-20151116,2425412,88932,2,"MARIANAO FOOD MART AND CAFETERIA, INC.",CAFETERIA MARIANAO,2246 N MILWAUKEE AVE GROUND,CHICAGO,IL,60647,1006,Retail Food Establishment,1045614,RENEW,,,10/20/15,N,11/16/15,11/15/17,10/20/15,11/4/15,AAI,,,41.921614360000000,-87.695481430000001,,"SRID=3435;POINT(1157839.28403157 1914671.72623954)",06:26.0,06:26.0,847373,Retail Sales of Perishable Foods,775
-87.64878198,41.92190548,-87.648781979999995,41.921905479999999,Point (-87.64878198099999906 41.92190547799999933),48:24.5,23017-20170416,2513113,63414,5,STARBUCKS CORPORATION,STARBUCKS COFFEE #217,2200 N HALSTED ST  1ST,CHICAGO,IL,60614,1006,Retail Food Establishment,23017,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.921905479999999,-87.648781979999995,,"SRID=3435;POINT(1170547.60118536 1914875.80301967)",59:01.0,59:01.0,971838,Retail Sales of Perishable Foods,775
-87.80453038,41.92280359,-87.804530380000003,41.922803590000001,Point (-87.80453038000000276 41.92280359299999759),00:32.5,2307615-20160316,2445603,387550,1,"AUNT PATTY'S COFFEE SHOP, INC.","AUNT PATTY'S COFFEE SHOP, INC.",2360 N NEVA AVE 1ST,CHICAGO,IL,60707,1006,Retail Food Establishment,2307615,RENEW,,,2/29/16,N,3/16/16,3/15/18,2/29/16,3/1/16,AAI,,,41.922803590000001,-87.804530380000003,,"SRID=3435;POINT(1128159.19916718 1914903.20832645)",10:09.0,10:09.0,858380,Sale of Food Prepared Onsite With Dining Area,781
-87.69785017,41.92335589,-87.697850169999995,41.923355890000003,Point (-87.69785016999999527 41.92335589399999662),00:51.6,2378812-20160716,2468209,371320,2,CAFE MUSTACHE LLC,CAFE MUSTACHE,2313-2315 N MILWAUKEE AVE 1ST,CHICAGO,IL,60647,1475,Consumption on Premises - Incidental Activity,2378812,RENEW,,,7/12/16,N,7/16/16,7/15/18,7/12/16,7/13/16,AAI,,,41.923355890000003,-87.697850169999995,,"SRID=3435;POINT(1157189.93318975 1915301.55673184)",15:14.0,15:14.0,870918,Consumption of Liquor on Premises,638
-87.64599112,41.92361621,-87.645991120000005,41.923616209999999,Point (-87.64599112199999809 41.92361620999999872),48:24.5,1143770-20170416,2513168,63414,82,STARBUCKS CORPORATION,STARBUCKS COFFEE #2515,2275 N LINCOLN AVE,CHICAGO,IL,60614,1006,Retail Food Establishment,1143770,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.923616209999999,-87.645991120000005,,"SRID=3435;POINT(1171302.12818457 1915505.27228934)",59:01.0,59:01.0,971710,Retail Sales of Perishable Foods,775
-87.75890768,41.92418126,-87.758907679999993,41.924181259999997,Point (-87.75890768300000389 41.92418125700000076),00:59.0,2397748-20150603,2397748,21275,2,DAVID E VELIS,CAFE IZALCO,5306 W FULLERTON AVE 1ST,CHICAGO,IL,60639,1006,Retail Food Establishment,2397748,ISSUE,,,5/19/15,N,6/3/15,7/15/17,6/2/15,6/3/15,AAI,,,41.924181259999997,-87.758907679999993,,"SRID=3435;POINT(1140571.70653104 1915485.09672442)",09:38.0,09:38.0,850918,Sale of Food Prepared Onsite With Dining Area,781
-87.71106463,41.92456429,-87.711064629999996,41.924564289999999,Point (-87.71106462800000259 41.92456428700000259),00:37.7,1942619-20151116,2426501,339000,1,CAFE BELLA INCORPORATED,CAFE BELLA INCORPORATED,3311 W FULLERTON AVE 1,CHICAGO,IL,60647,1006,Retail Food Establishment,1942619,RENEW,,,11/18/15,N,11/16/15,11/15/17,11/18/15,5/9/16,AAI,,,41.924564289999999,-87.711064629999996,,"SRID=3435;POINT(1153590.54900216 1915715.52327684)",12:29.0,12:29.0,864938,Retail Sales of Perishable Foods,775
-87.69999236,41.92466825,-87.699992359999996,41.924668250000003,Point (-87.69999236099999962 41.92466824699999961),00:39.7,2185009-20161016,2486697,375476,1,GASLIGHT COFFEE ROASTERS LLC,GASLIGHT COFFEE ROASTERS,2385 N MILWAUKEE AVE,CHICAGO,IL,60647,1006,Retail Food Establishment,2185009,RENEW,,,10/26/16,N,10/16/16,10/15/18,10/26/16,10/27/16,AAI,,,41.924668250000003,-87.699992359999996,,"SRID=3435;POINT(1156603.42415989 1915775.4669844)",56:43.0,56:43.0,881293,Retail Sales of Perishable Foods,775
-87.66011198,41.92515701,-87.660111979999996,41.925157010000000,Point (-87.66011197500000662 41.92515700700000281),48:24.5,1741650-20170416,2513190,63414,118,STARBUCKS CORPORATION,STARBUCKS COFFEE #11125,1243-1245 W FULLERTON AVE,CHICAGO,IL,60614,1006,Retail Food Establishment,1741650,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.925157010000000,-87.660111979999996,,"SRID=3435;POINT(1167454.87586695 1916036.25498693)",59:01.0,59:01.0,971761,Retail Sales of Perishable Foods,775
-87.67192543,41.92521233,-87.671925430000002,41.925212330000001,Point (-87.67192542499999774 41.92521232800000064),48:28.0,1904294-20170416,2513203,63414,138,STARBUCKS CORPORATION,STARBUCKS #14553,1730 W FULLERTON AVE 1 1,CHICAGO,IL,60614,1006,Retail Food Establishment,1904294,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.925212330000001,-87.671925430000002,,"SRID=3435;POINT(1164239.89035884 1916031.39529214)",58:59.0,58:59.0,971979,Retail Sales of Perishable Foods,775
-87.66786748,41.925265,-87.667867479999998,41.925265000000003,Point (-87.66786747999999818 41.92526500000000311),00:03.3,1695863-20170416,2514426,303190,1,NADA TEA & COFFEE HOUSE,NADA TEA & COFFEE HOUSE,1552 W FULLERTON AVE 1ST,CHICAGO,IL,60614,1006,Retail Food Establishment,1695863,RENEW,,,3/21/17,N,4/16/17,4/15/19,3/21/17,3/22/17,AAI,,,41.925265000000003,-87.667867479999998,,"SRID=3435;POINT(1165344.04124422 1916059.13311505)",57:50.0,57:50.0,961228,Retail Sales of Perishable Foods,775
-87.65054031,41.92687005,-87.650540309999997,41.926870049999998,Point (-87.65054031200000395 41.92687005100000164),00:32.4,2314367-20160416,2450877,388654,1,The Bagelers Coffee House LLC,The Bagelers Coffeehouse,2461 N LINCOLN AVE FIRST 1S,CHICAGO,IL,60614,1006,Retail Food Establishment,2314367,RENEW,,,4/7/16,N,4/16/16,4/15/18,4/7/16,4/8/16,AAI,,,41.926870049999998,-87.650540309999997,,"SRID=3435;POINT(1170054.67143158 1916681.08743373)",13:12.0,13:12.0,861846,Sale of Food Prepared Onsite With Dining Area | Retail Sales of General Merchandise and Non-Perishable Food,781 | 767
-87.79275105,41.92692481,-87.792751050000007,41.926924810000003,Point (-87.79275104799999951 41.92692480600000238),10:03.4,1718008-20161216,2493586,17346,8,CONLEY E SHIRLEY SENIOR,NORTHSTAR COFFEE,2555 N NORMANDY AVE 1ST,CHICAGO,IL,60707,1006,Retail Food Establishment,1718008,RENEW,,,12/22/16,N,12/16/16,12/15/18,12/22/16,3/9/17,AAI,,,41.926924810000003,-87.792751050000007,,"SRID=3435;POINT(1131355.38638931 1916424.96974736)",00:25.0,00:25.0,956482,Retail Sales of Perishable Foods,775
-87.6412687,41.92716897,-87.641268699999998,41.927168969999997,Point (-87.64126869599999736 41.9271689679999966),00:03.7,1937484-20170416,2514095,280339,3,"SAGE, INC.",BASIL LEAF CAFE/SAGE,2461-2467 N CLARK ST 1ST,CHICAGO,IL,60614,1475,Consumption on Premises - Incidental Activity,1937484,RENEW,,,3/15/17,N,4/16/17,4/15/19,3/15/17,3/16/17,AAI,,,41.927168969999997,-87.641268699999998,,"SRID=3435;POINT(1172576.83890925 1916810.24107676)",57:14.0,57:14.0,958412,Consumption of Liquor on Premises,638
-87.70711901,41.9276532,-87.707119010000000,41.927653200000002,Point (-87.70711900899999591 41.9276531960000014),00:44.1,2088724-20151116,2425305,65265,9,LVJ CAFE CORPORATION,LULA CAFE,2537-2543 N KEDZIE BLVD 1,CHICAGO,IL,60647,1481,Caterer's Liquor License,2088724,RENEW,,,10/1/15,N,11/16/15,11/15/17,10/1/15,10/2/15,AAI,,,41.927653200000002,-87.707119010000000,,"SRID=3435;POINT(1154656.07086095 1916848.94299763)",16:18.0,16:18.0,529801,Catering of Liquor To Events,630
-87.6973568,41.92789617,-87.697356799999994,41.927896169999997,Point (-87.69735679900000491 41.92789617100000044),48:24.5,1140203-20170416,2513164,63414,76,STARBUCKS CORPORATION,STARBUCKS COFFEE #2492,2543 N CALIFORNIA AVE,CHICAGO,IL,60647,1006,Retail Food Establishment,1140203,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.927896169999997,-87.697356799999994,,"SRID=3435;POINT(1157311.92833859 1916957.03603849)",59:01.0,59:01.0,971811,Retail Sales of Perishable Foods,775
-87.80624604,41.92792702,-87.806246040000005,41.927927019999998,Point (-87.80624603500000092 41.92792701900000196),00:24.4,9649-20160216,2438356,4461,1,"CAFE #10, INC.",CAFE #10,2625 N HARLEM AVE,CHICAGO,IL,60707,1475,Consumption on Premises - Incidental Activity,9649,RENEW,,,2/25/16,N,2/16/16,2/15/18,2/25/16,2/26/16,AAC,11/23/16,,41.927927019999998,-87.806246040000005,,"SRID=3435;POINT(1127680.82081241 1916767.31408897)",55:46.0,55:46.0,858060,Consumption of Liquor on Premises,638
-87.68214741,41.92812969,-87.682147409999999,41.928129689999999,Point (-87.68214741399999923 41.92812968700000198),10:03.4,2506946-20170310,2506946,63414,182,STARBUCKS CORPORATION,STARBUCKS COFFEE #10506,2566 N ELSTON AVE  B,CHICAGO,IL,60647,1006,Retail Food Establishment,2506946,C_LOC,,,2/2/17,N,3/10/17,4/15/19,3/10/17,3/10/17,AAI,,,41.928129689999999,-87.682147409999999,,"SRID=3435;POINT(1161450.07899213 1917073.19504811)",00:26.0,00:26.0,956312,Sale of Food Prepared Onsite With Dining Area,781
-87.68225483,41.92820408,-87.682254830000005,41.928204080000000,Point (-87.68225482699999418 41.92820408000000043),10:03.4,1544916-20161216,2493585,17346,7,CONLEY E SHIRLEY SENIOR,NORTHSTAR COFFEE,2570 N ELSTON AVE,CHICAGO,IL,60647,1006,Retail Food Establishment,1544916,RENEW,,,12/22/16,N,12/16/16,12/15/18,12/22/16,3/9/17,AAI,,,41.928204080000000,-87.682254830000005,,"SRID=3435;POINT(1161420.64388541 1917100.08202513)",00:25.0,00:25.0,956443,Retail Sales of Perishable Foods,775
-87.70506127,41.92829271,-87.705061270000002,41.928292710000001,Point (-87.70506126799999436 41.92829271200000107),00:41.8,1947771-20151116,2426518,339662,1,"NEW WAVE COFFEE, LLC","NEW WAVE COFFEE, LLC",3103 W LOGAN BLVD 1ST,CHICAGO,IL,60647,1006,Retail Food Establishment,1947771,RENEW,,,10/5/15,N,11/16/15,11/15/17,10/5/15,10/14/16,AAI,,,41.928292710000001,-87.705061270000002,,"SRID=3435;POINT(1155214.32028391 1917086.07991639)",58:25.0,58:25.0,880388,Retail Sales of Perishable Foods,775
-87.64204436,41.92848737,-87.642044360000000,41.928487369999999,Point (-87.64204435700000317 41.92848737399999948),00:51.8,2484194-20160831,2484194,409085,1,"VIENNA SERVICES, INC.",CAFE VIENNA,2523 N CLARK ST 1ST,CHICAGO,IL,60614,1006,Retail Food Establishment,2484194,ISSUE,,,8/12/16,N,8/31/16,9/15/18,8/30/16,8/31/16,AAI,,,41.928487369999999,-87.642044360000000,,"SRID=3435;POINT(1172361.88905692 1917288.9683117)",56:15.0,56:15.0,876007,Preparation of Food and Dining on Premise With Seating,735
-87.64207634,41.92854129,-87.642076340000003,41.928541289999998,Point (-87.64207634400000302 41.9285412899999983),00:56.6,2391630-20150827,2391630,369504,10,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE # 272,2525 N CLARK ST 1,CHICAGO,IL,60614,1475,Consumption on Premises - Incidental Activity,2391630,ISSUE,,,7/7/15,N,8/27/15,9/15/17,8/27/15,8/27/15,AAC,3/14/17,,41.928541289999998,-87.642076340000003,,"SRID=3435;POINT(1172353.02638927 1917308.54524251)",56:35.0,56:35.0,855095,Consumption of Liquor on Premises,638
-87.64214187,41.92865174,-87.642141870000003,41.928651739999999,Point (-87.64214187100000686 41.92865173500000253),48:28.0,1595334-20170416,2513185,63414,111,STARBUCKS CORPORATION,STARBUCKS #272,2529 N CLARK ST,CHICAGO,IL,60614,1006,Retail Food Establishment,1595334,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.928651739999999,-87.642141870000003,,"SRID=3435;POINT(1172334.87082181 1917348.64789047)",58:59.0,58:59.0,971960,Retail Sales of Perishable Foods,775
-87.65837884,41.92881692,-87.658378839999997,41.928816920000003,Point (-87.65837883700000077 41.92881691600000238),48:28.0,1139799-20170416,2513165,63414,78,STARBUCKS CORPORATION,STARBUCKS COFFEE #2494,1157 W WRIGHTWOOD AVE,CHICAGO,IL,60614,1006,Retail Food Establishment,1139799,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.928816920000003,-87.658378839999997,,"SRID=3435;POINT(1167916.02175542 1917373.64061922)",59:00.0,59:00.0,971934,Retail Sales of Perishable Foods,775
-87.64266559,41.92900137,-87.642665589999993,41.929001370000002,Point (-87.64266559300000381 41.92900136800000155),00:04.6,1093231-20170416,2513448,207093,1,"RERAD, INC",CAFE LUIGI,2548 N CLARK ST,CHICAGO,IL,60614,1006,Retail Food Establishment,1093231,RENEW,,,3/1/17,N,4/16/17,4/15/19,3/1/17,3/2/17,AAI,,,41.929001370000002,-87.642665589999993,,"SRID=3435;POINT(1172191.33017262 1917474.90649651)",56:58.0,56:58.0,953302,Retail Sales of Perishable Foods,775
-87.70721753,41.9293443,-87.707217529999994,41.929344299999997,Point (-87.7072175299999941 41.92934429499999993),48:21.0,2522245-20170407,2522245,414958,1,"PASSION HOUSE CAFE #1, LLC",Passion House Cafe 1 LLC,2631 N KEDZIE AVE 1ST,CHICAGO,IL,60647,1006,Retail Food Establishment,2522245,ISSUE,,,3/20/17,N,4/7/17,4/15/19,4/7/17,4/7/17,AAI,,,41.929344299999997,-87.707217529999994,,"SRID=3435;POINT(1154624.76116818 1917464.98646105)",59:52.0,59:52.0,971341,Sale of Food Prepared Onsite With Dining Area,781
-87.70874482,41.92974419,-87.708744820000007,41.929744190000001,Point (-87.70874481799999955 41.9297441880000008),00:25.5,2246437-20160916,2478666,86212,12,INTELLIGENTSIA COFFEE INC.,Intelligentsia Coffee and Tea,2642 N MILWAUKEE AVE FIRST,CHICAGO,IL,60647,1006,Retail Food Establishment,2246437,RENEW,,,9/15/16,N,9/16/16,9/15/18,9/15/16,9/26/16,AAI,,,41.929744190000001,-87.708744820000007,,"SRID=3435;POINT(1154208.10167973 1917607.67699244)",59:01.0,59:01.0,878285,Sale of Food Prepared Onsite With Dining Area,781
